Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,ethnicity_0,ethnicity_1,ethnicity_2,ethnicity_3
18,1,1,11.863119910542686,9,0,3,1,0,0,0,2.6699790353047614,2.0,0,0,1,0
15,1,2,3.5931857805982403,23,0,2,1,0,0,1,0.9231815615047178,0.0,0,1,0,0
15,0,3,4.997349305158587,27,0,2,1,0,0,0,0.7146512864203396,0.0,1,0,0,0
15,1,2,16.930689862468103,1,1,1,1,1,0,0,3.5974890937641693,4.0,1,0,0,0
16,0,2,4.550677538729266,20,1,1,1,0,0,0,1.265677909199434,0.0,1,0,0,0
15,0,1,0.4181902467046994,13,0,3,0,1,0,0,1.8787083443226635,0.0,1,0,0,0
18,0,2,16.214413458903497,23,1,1,0,1,0,0,1.230428755834961,0.0,1,0,0,0
15,0,2,10.856827486681492,0,0,3,1,0,1,0,3.5655241629362697,4.0,1,0,0,0
17,0,1,12.785257663627256,23,0,2,0,0,0,0,0.8094338103684621,0.0,0,0,1,0
18,1,2,18.04491246192463,12,0,0,0,1,0,0,1.7831074672235316,0.0,1,0,0,0
16,0,2,14.71907121030356,13,1,4,1,0,0,0,2.8656747490202017,2.0,1,0,0,0
17,0,1,7.59848581924029,15,0,2,0,0,0,1,1.5595945190402771,0.0,1,0,0,0
15,0,4,9.91638945297078,3,0,4,1,0,0,0,3.308664019789773,3.0,0,0,1,0
15,1,2,10.352778713788693,15,1,1,1,0,0,0,2.340811012860678,1.0,0,1,0,0
16,0,1,16.20606598246665,0,1,3,1,0,0,0,3.3355067927178226,3.0,0,0,1,0
17,0,1,9.211320151245117,19,1,4,0,1,1,1,1.9922988471433192,3.0,1,0,0,0
16,1,2,3.1532205359381593,13,1,0,0,1,0,0,2.058575292693283,1.0,0,1,0,0
17,0,3,11.04444560347693,0,0,0,1,0,1,1,2.905466160345195,2.0,0,1,0,0
17,0,1,9.04646955268592,20,1,3,0,0,0,0,1.671968652950504,0.0,0,1,0,0
15,1,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,3.0,0,0,1,0
16,1,0,6.929385741573344,22,0,1,0,1,0,0,1.1615545310949262,0.0,1,0,0,0
17,1,2,15.739515987624015,9,0,4,1,0,1,0,2.9000962392055474,2.0,0,0,0,1
16,1,2,16.02704116540497,23,1,3,1,1,0,1,1.7676467845806807,0.0,0,1,0,0
15,1,1,15.408235741372875,20,1,3,0,0,0,0,2.0322195117185347,1.0,0,0,1,0
16,1,1,7.881672970200637,23,0,1,0,1,1,0,0.9669677174911444,0.0,1,0,0,0
15,0,3,11.541066834270886,21,0,3,1,1,0,1,1.556218796080208,0.0,1,0,0,0
15,1,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,3.0,1,0,0,0
15,0,2,3.787217515837256,2,0,3,0,0,0,0,2.846487468746025,2.0,1,0,0,0
16,0,1,0.6376959041718422,15,1,4,1,0,0,0,1.993952452575168,0.0,1,0,0,0
17,0,1,3.0936969636972234,15,0,3,0,0,0,0,1.574306088258861,0.0,1,0,0,0
17,1,1,6.45957466727616,10,0,3,0,0,1,0,2.252575524405779,1.0,0,1,0,0
16,1,1,8.85874243468872,0,1,2,0,1,1,0,3.748102280530043,4.0,1,0,0,0
17,1,1,10.207854426974132,2,0,3,1,1,0,0,3.680961344427839,4.0,0,1,0,0
15,1,1,1.4649120821478023,25,1,2,1,0,0,0,1.04646340029671,0.0,1,0,0,0
16,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,3.0,1,0,0,0
18,1,0,0.7858389030138491,2,0,3,1,0,0,0,3.1394815463803876,3.0,1,0,0,0
16,1,2,10.277516695564673,12,0,3,0,0,0,0,2.2286086189122747,1.0,0,0,1,0
18,0,2,10.684408198624949,23,1,1,1,0,0,0,1.254572618142762,0.0,1,0,0,0
16,1,2,13.387708473397383,28,1,4,0,0,0,1,1.1865697291923056,0.0,1,0,0,0
15,1,2,9.126518476447972,26,0,1,1,0,1,0,0.5139629886917817,0.0,1,0,0,0
18,0,2,2.6186250425355495,18,1,4,0,1,0,0,1.9225913490306892,0.0,1,0,0,0
18,1,2,9.69984569154999,11,0,3,1,0,0,1,2.5064154144606747,2.0,0,0,1,0
16,0,3,5.401169322031114,11,0,2,0,0,1,0,2.096616211446693,1.0,1,0,0,0
16,0,2,10.779617489002412,1,0,3,1,0,1,0,3.225158275189163,3.0,1,0,0,0
18,1,2,13.717525501729291,7,0,1,0,1,0,0,2.747706159044371,2.0,1,0,0,0
15,1,4,15.424496305808074,22,1,1,1,0,0,0,1.360142712316461,0.0,0,1,0,0
15,0,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,0.0,1,0,0,0
15,1,2,18.91347074101609,22,1,2,1,0,0,0,1.6230778220088506,0.0,0,1,0,0
16,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,0.0,1,0,0,0
16,1,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,0.0,0,0,1,0
18,1,2,0.8776217673748721,25,0,2,0,0,0,0,0.500508035804656,0.0,0,0,1,0
16,0,2,18.515770989891365,11,0,1,0,0,0,0,2.569614181305555,4.0,0,0,0,1
17,0,3,19.11837599924088,26,0,3,0,1,1,0,1.5066627733506968,0.0,1,0,0,0
15,1,1,8.076220104949986,20,0,3,1,0,0,0,1.3970629516250068,0.0,1,0,0,0
16,0,1,18.982249137764946,19,0,3,0,0,0,0,1.499701931968684,4.0,0,0,1,0
15,0,0,10.006103127090295,17,0,2,0,0,0,0,1.3751641369478076,0.0,1,0,0,0
17,1,3,3.2499683094888288,22,0,3,1,1,0,1,1.710466837709535,0.0,1,0,0,0
18,1,3,2.9853602533849455,12,0,2,1,0,0,0,1.671076181781797,0.0,1,0,0,0
16,1,2,0.1940070984608444,18,0,3,0,0,0,0,1.331229485851261,0.0,0,1,0,0
15,1,0,18.677175915714788,27,1,4,0,0,0,0,1.139337063496313,0.0,1,0,0,0
16,1,2,15.013380285633096,9,0,2,0,0,0,1,2.572890420104166,2.0,1,0,0,0
16,0,4,13.24743719825507,10,1,2,0,0,0,0,2.475854110200245,1.0,0,0,1,0
17,1,2,11.582596080700982,13,1,3,0,0,0,0,2.2314023973705024,1.0,1,0,0,0
18,0,2,11.223004248703488,25,0,2,1,0,0,0,0.5672500284902902,0.0,1,0,0,0
18,1,3,0.3167614188974843,16,0,2,1,1,1,0,2.0599666562818197,1.0,0,0,1,0
18,1,0,12.113984809197513,21,0,2,0,1,0,0,1.35272076359225,0.0,1,0,0,0
16,1,1,18.738985078173908,12,1,2,0,1,0,0,2.366010872187284,1.0,1,0,0,0
17,0,4,6.954756711186311,24,1,2,0,0,1,0,0.9030855768578068,0.0,1,0,0,0
16,1,3,2.7103374712150807,5,0,4,0,0,1,0,2.977851918315743,2.0,1,0,0,0
18,0,2,12.133786463957716,2,0,0,0,0,0,0,2.7808169956104924,2.0,1,0,0,0
17,0,0,2.5406715194646345,14,1,3,0,1,1,0,2.574449970243328,2.0,0,0,1,0
17,1,3,18.803596694584822,29,0,3,1,0,0,0,1.0288655959633797,0.0,0,1,0,0
17,0,2,18.397418682610855,10,0,4,0,0,0,0,2.4424562001292713,1.0,0,0,0,1
16,1,1,19.47485164076987,26,1,3,1,0,0,1,1.6676669904535018,0.0,1,0,0,0
15,0,2,8.057800621000972,7,0,2,0,1,0,0,2.513692714891721,2.0,1,0,0,0
17,0,2,3.5134459593716905,26,0,3,0,0,0,1,0.4604216497595421,0.0,0,1,0,0
17,1,2,10.871911498225842,15,0,4,0,1,1,0,2.5119180875322624,2.0,0,0,0,1
17,0,0,1.9150839732671532,18,0,2,0,1,0,1,1.199651387587034,0.0,0,0,1,0
15,1,2,15.444805517865532,16,0,1,0,0,0,0,1.418938674503826,0.0,0,1,0,0
15,0,1,12.94444566795711,12,0,3,1,0,1,1,2.709889487418108,2.0,1,0,0,0
18,1,4,0.9483127228016984,16,1,3,0,1,1,0,1.8044174585321688,0.0,0,0,1,0
16,0,2,6.845311855794924,13,0,0,0,0,1,0,1.8526717410372364,0.0,0,0,0,1
16,0,2,16.50269751322838,25,1,2,0,0,1,0,1.25865485443205,0.0,1,0,0,0
17,0,2,16.179554992274173,29,0,2,0,0,0,0,0.5885556231650223,0.0,1,0,0,0
17,0,2,0.9956200304608752,4,1,3,1,0,0,1,3.3759940088028393,3.0,0,0,1,0
17,1,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448113,2.0,1,0,0,0
18,0,0,11.539183002419582,24,1,1,0,0,0,0,0.9023572553597988,0.0,1,0,0,0
18,0,2,15.240654420781022,22,0,0,1,0,1,0,0.8802328124843197,0.0,1,0,0,0
18,1,3,3.9337711646242624,8,1,3,0,1,0,0,2.5287745744068277,2.0,0,0,1,0
15,0,3,18.17835488242908,21,1,2,0,1,0,0,1.907640379807341,0.0,1,0,0,0
17,0,3,16.88419171552464,18,0,2,1,0,0,0,1.5576879646413533,3.0,1,0,0,0
17,1,2,4.17303826316862,25,0,4,0,0,1,0,0.7763967059483814,0.0,1,0,0,0
18,0,2,6.718923067578677,15,0,1,1,0,0,0,1.7419681672894356,0.0,1,0,0,0
17,0,1,1.5739715341501892,6,0,0,0,0,1,0,2.328311711261717,1.0,0,1,0,0
18,0,1,5.540508977392486,11,0,2,0,0,1,0,1.7745311027993365,0.0,1,0,0,0
16,0,1,9.373032739927703,0,0,2,0,1,1,1,3.2879731984208025,3.0,1,0,0,0
18,1,3,1.5598773281881817,15,0,0,0,0,0,1,0.8782126167627767,0.0,1,0,0,0
16,1,3,10.642359449175654,6,0,4,1,1,0,0,3.1252696624964185,3.0,0,0,0,1
15,0,1,18.91259355497994,10,0,2,0,1,1,0,2.735672949043832,2.0,1,0,0,0
17,0,2,14.082087215432736,1,1,4,0,1,0,0,3.7702839726154447,4.0,1,0,0,0
15,0,1,16.4092258031663,2,1,1,1,1,0,0,3.399542858486649,3.0,1,0,0,0
15,1,2,10.731563800572406,6,0,0,1,0,1,0,2.5914267032293132,2.0,1,0,0,0
18,1,0,19.96842467847548,24,0,1,0,0,0,0,0.9062765162662464,0.0,1,0,0,0
15,1,3,10.823761117140489,7,0,2,0,0,0,0,2.329719254270638,1.0,0,0,1,0
18,0,2,17.078969260290872,3,1,1,0,1,0,0,3.5635357914562173,4.0,0,1,0,0
16,0,1,5.30069836281095,25,0,3,1,1,0,1,1.1867378284984922,0.0,0,0,1,0
18,1,1,0.4397304407864721,28,0,3,1,1,0,0,0.4050526130408124,0.0,1,0,0,0
18,1,1,2.861627908346278,12,0,2,1,0,0,1,2.268905391743987,1.0,1,0,0,0
16,1,1,14.81559734321345,5,1,3,0,0,0,1,3.219685483262613,3.0,1,0,0,0
18,1,2,1.0455274454441144,16,0,1,1,1,0,0,1.817789572439356,0.0,1,0,0,0
16,0,1,12.12433284441532,0,1,1,1,0,1,0,3.7326847011603697,4.0,0,0,1,0
15,1,2,18.87130434313954,1,0,2,0,0,0,0,3.6182727121672262,4.0,0,0,0,1
18,1,2,9.61883216168607,15,0,3,1,0,0,0,2.096032624938282,1.0,0,1,0,0
17,0,1,10.835206398820308,9,0,2,0,0,1,0,2.3957840945306996,1.0,1,0,0,0
16,0,1,19.784333668411723,24,1,1,0,1,0,0,0.911568270646688,0.0,1,0,0,0
15,0,2,17.42667184680565,13,1,2,0,0,0,0,2.1396198913689854,1.0,0,1,0,0
16,1,1,10.416311722881645,17,1,2,0,0,0,0,1.9390765371477845,0.0,0,0,1,0
15,0,4,15.640036511878828,13,1,2,0,0,0,0,1.93958466603405,0.0,0,1,0,0
18,0,1,4.681155500349982,20,0,3,0,0,0,1,1.189548769618786,0.0,1,0,0,0
18,1,0,12.450987924262275,15,0,1,0,1,0,0,1.4641879236906472,0.0,1,0,0,0
16,1,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,0.0,1,0,0,0
15,0,2,19.520278511975885,17,0,0,0,0,0,0,1.441964197006561,0.0,0,0,1,0
18,0,1,3.2784052409388975,1,0,0,0,1,0,0,2.731058898448731,2.0,1,0,0,0
15,1,1,0.4743272061158121,6,0,1,0,1,0,0,1.7562115530004156,0.0,0,0,1,0
18,0,0,1.0686920478203432,27,0,0,0,1,1,0,0.4159305071778432,0.0,0,0,1,0
17,1,3,10.982880304829024,10,0,2,0,1,1,0,2.370893096932428,3.0,0,0,1,0
17,0,3,9.20205253115376,10,0,4,1,0,0,1,2.403284547023526,1.0,0,1,0,0
15,0,0,13.122921836948844,14,0,3,0,0,0,0,2.1269889706667486,1.0,0,1,0,0
18,0,3,1.4902092363728014,15,0,2,1,0,1,0,1.558059855369601,0.0,0,0,1,0
17,0,2,3.9462794115211985,17,0,1,0,0,0,1,0.8217016697705576,0.0,1,0,0,0
15,1,2,18.899695711116863,3,1,3,1,1,0,0,4.0,4.0,1,0,0,0
18,1,2,9.844323665749338,19,0,2,0,0,1,1,1.00411266268769,0.0,0,1,0,0
17,0,2,3.8374636880900304,16,0,3,1,0,1,0,1.689528158418944,0.0,1,0,0,0
18,0,1,13.97271178863912,25,0,3,1,0,0,0,1.1528666911541523,0.0,1,0,0,0
17,1,2,17.18649902140952,5,0,3,0,0,0,0,2.935477191694632,2.0,0,0,1,0
17,1,2,9.612960566248178,10,0,1,0,0,0,0,1.878264180025782,0.0,0,0,1,0
18,1,1,0.6234981822384245,21,0,4,0,1,0,0,1.320245987222631,0.0,1,0,0,0
18,0,2,13.142376781225469,27,1,4,0,1,0,0,0.9636319307546236,0.0,1,0,0,0
15,0,2,18.58521950395784,26,0,2,0,0,0,0,1.0433801278881183,0.0,0,1,0,0
18,1,1,19.255696159614644,18,0,4,0,0,0,0,1.5347823896807868,0.0,0,0,1,0
18,0,2,7.202842282778761,1,0,4,0,1,0,0,3.3849920887606735,3.0,1,0,0,0
18,1,1,0.4609417681321481,14,0,1,1,1,0,0,1.5309511463109082,0.0,1,0,0,0
15,1,0,12.665669646659907,26,1,1,0,1,1,0,1.0583113523259429,0.0,0,1,0,0
16,1,2,3.646703671564391,6,0,3,1,1,1,0,3.1832324893858304,3.0,1,0,0,0
15,0,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,3.0,0,0,0,1
18,0,2,3.875782600467097,5,0,3,1,0,0,0,2.8816123214605245,2.0,0,0,1,0
15,0,0,14.55158644269888,19,0,2,0,0,0,0,1.2477251942052905,0.0,0,1,0,0
16,1,1,16.476034998410757,14,1,2,0,0,0,0,1.9226882349760128,0.0,1,0,0,0
15,1,1,17.465087133833453,27,0,2,1,0,0,0,0.4541144380742554,0.0,0,0,1,0
17,1,3,11.571706971858994,25,0,3,1,0,0,0,1.3635615499322744,0.0,1,0,0,0
16,1,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,4.0,0,0,1,0
18,1,1,4.257001720767148,29,1,3,1,1,0,0,0.9124156208354256,0.0,1,0,0,0
16,0,0,8.773433936060977,16,1,2,0,1,0,0,1.8934409155419147,0.0,0,1,0,0
18,1,1,8.362631995872453,25,0,2,0,0,0,0,0.7508880429586313,0.0,1,0,0,0
16,1,3,4.006796421928847,28,1,2,0,0,0,0,0.1525907792336783,0.0,0,0,0,1
18,1,3,12.229897054383985,26,0,0,1,1,0,0,0.9943347506957514,0.0,0,1,0,0
18,0,2,4.548434574470585,15,0,2,1,0,0,0,1.58092662695241,0.0,1,0,0,0
16,1,2,1.998637541088193,13,0,1,1,0,0,0,1.7820606670994417,0.0,1,0,0,0
18,1,1,11.197810636915708,9,1,2,0,0,0,0,2.396788117124796,1.0,1,0,0,0
15,0,2,8.1432859693425,22,0,2,1,1,0,1,1.1496496267546503,0.0,0,1,0,0
17,1,0,4.190384486250642,17,0,1,0,0,1,0,1.48259597306949,0.0,1,0,0,0
15,0,1,17.442121274931623,1,1,1,1,1,0,0,4.0,4.0,0,0,0,1
16,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,0.0,0,1,0,0
16,0,2,8.21009642696713,21,0,0,1,0,1,0,1.353723074286344,0.0,0,1,0,0
16,0,0,12.34708501976134,1,0,0,1,0,0,1,2.7103913101189026,2.0,0,1,0,0
16,1,3,5.928814495587944,16,0,0,0,1,0,1,1.1696905137872946,0.0,0,1,0,0
16,1,2,7.729874457278275,16,0,4,0,0,1,0,1.467442366638756,0.0,0,0,0,1
15,0,1,11.33612210020932,21,1,2,1,0,0,0,1.6094867987939343,0.0,1,0,0,0
17,1,3,10.114845967108888,12,0,4,1,0,1,0,2.3299096451911727,1.0,1,0,0,0
18,1,1,4.672180640724736,21,0,4,1,0,0,0,1.5400594595413652,0.0,0,0,1,0
15,0,0,5.8244663715655225,19,0,3,0,1,0,0,1.361434707190739,1.0,0,1,0,0
16,1,0,4.708144976830533,16,1,3,0,0,0,0,1.699348106354839,3.0,0,0,0,1
18,0,0,4.401325095693835,2,1,2,0,0,1,1,3.3633891187265865,3.0,1,0,0,0
15,0,1,15.097450578171212,25,1,2,1,0,0,0,0.8952499802854423,0.0,1,0,0,0
17,0,2,6.04553400992897,15,0,2,0,0,0,0,1.7036118032323682,0.0,1,0,0,0
15,0,3,8.132730537699409,17,0,4,0,0,0,1,1.8475354711387904,0.0,1,0,0,0
15,0,1,7.661387394530134,16,0,0,1,0,0,1,1.2997943203369946,0.0,0,1,0,0
16,0,1,17.901334458724282,29,0,3,1,1,1,0,1.1480334125866043,0.0,1,0,0,0
17,0,4,7.296361926157138,21,1,2,0,0,0,0,1.4890630202510051,0.0,0,0,1,0
16,0,2,5.213327651242034,1,1,2,0,0,0,0,2.8883859357893624,2.0,0,0,0,1
16,0,3,0.9832165831009632,20,0,1,1,0,1,0,0.684651926072042,0.0,1,0,0,0
15,1,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,0.0,0,0,0,1
17,1,1,9.648472031894578,21,0,1,0,0,0,0,0.7696361214560695,0.0,1,0,0,0
18,0,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,3.0,1,0,0,0
17,0,2,0.9336963979854752,8,1,3,1,0,0,1,2.34926492736688,1.0,1,0,0,0
18,1,3,10.680554607694354,2,0,4,1,0,0,0,3.455509411034394,4.0,1,0,0,0
15,0,3,5.357471656348816,23,0,0,1,1,0,0,0.9123305070955544,0.0,0,0,1,0
16,1,2,0.8440093716259689,27,0,3,1,0,0,0,0.1969011048236224,0.0,1,0,0,0
17,1,0,2.1398252234924664,28,0,1,1,0,1,0,0.0,0.0,1,0,0,0
18,1,2,8.854718554129166,23,1,3,0,0,0,0,0.8164582452137992,0.0,0,0,1,0
18,1,1,5.915056692406589,2,1,3,0,0,0,0,3.120136639384952,3.0,0,1,0,0
15,0,2,19.698582168829834,5,1,3,0,0,0,0,3.1860603780389143,3.0,1,0,0,0
17,0,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,1.0,1,0,0,0
16,0,2,9.388697243080877,18,0,1,0,1,0,0,1.2889376961826329,2.0,0,0,1,0
18,1,2,3.8257831339302872,13,0,3,0,0,0,0,1.5784416654580549,0.0,1,0,0,0
15,0,0,4.225258338763929,15,1,3,0,0,0,0,1.7995311493172337,0.0,1,0,0,0
16,1,2,11.817438459485173,24,1,3,1,1,0,0,1.442868859303521,0.0,0,1,0,0
18,1,2,18.67230755670188,4,1,3,1,1,0,1,3.836698640240594,4.0,1,0,0,0
16,1,2,18.451448098116,13,1,1,0,0,0,0,2.591940919144186,2.0,0,0,1,0
18,1,2,4.667925389162539,20,1,3,0,0,0,1,1.5095198602197917,0.0,0,0,1,0
16,1,1,8.121642651195419,5,0,2,0,0,0,0,2.758341831164698,2.0,1,0,0,0
15,1,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,2.0,1,0,0,0
18,1,1,0.1670940834427714,17,1,3,1,0,0,1,1.868758589707198,0.0,0,0,1,0
18,0,1,16.709723112865923,17,0,3,0,0,0,0,1.6884896091579062,0.0,1,0,0,0
17,1,0,16.63147851820905,3,1,3,0,0,0,0,3.2991310018333437,3.0,1,0,0,0
17,0,2,2.349517977529858,6,1,3,1,0,0,0,2.5020091336326127,2.0,0,1,0,0
15,0,3,8.070972416273767,29,1,3,1,1,0,0,1.164702428020536,0.0,1,0,0,0
17,1,3,3.1500109615160765,25,1,3,0,0,0,0,0.9252693613945324,0.0,1,0,0,0
15,0,1,2.0678987326008302,20,1,3,1,0,0,0,1.279370611476852,0.0,0,1,0,0
18,0,3,8.491452143719112,12,0,3,0,1,0,0,2.1609785190420574,1.0,0,0,1,0
17,0,2,6.694706531585581,13,0,3,0,0,0,0,1.8298105464885008,0.0,0,1,0,0
18,0,2,2.7083769963565607,5,0,2,0,0,0,1,2.241727972459657,1.0,0,1,0,0
17,1,2,17.1577837049248,1,0,3,0,0,1,1,3.3946498667267635,3.0,1,0,0,0
17,0,2,14.430235596868473,26,1,4,0,0,0,0,0.9894684413187074,0.0,1,0,0,0
17,0,3,2.4582236508448996,3,0,1,0,0,1,0,2.618699894953416,2.0,0,0,1,0
18,0,0,19.719831443413188,8,0,3,0,1,0,0,2.726094628858152,2.0,0,1,0,0
16,0,2,7.639160380905377,19,0,1,0,0,0,1,1.261128239702075,0.0,1,0,0,0
18,0,2,13.095515025685206,4,0,2,0,0,0,0,2.4737171780781475,1.0,0,0,1,0
16,1,1,14.408321381846855,26,0,0,0,0,0,0,0.4291372796949342,0.0,0,0,1,0
16,0,1,14.203465331803214,8,1,0,1,0,1,0,2.4222306855709315,1.0,0,1,0,0
16,0,0,8.50004828246395,29,0,2,1,1,0,0,0.5522575734248654,0.0,0,1,0,0
15,0,2,10.597512510364124,4,1,2,0,1,0,0,3.0173532270832526,3.0,1,0,0,0
16,1,0,9.3969086996735,13,0,3,1,0,0,1,2.3207725437642064,1.0,1,0,0,0
15,1,1,18.852194203173113,3,0,0,1,0,0,0,2.7124204664131986,2.0,0,0,0,1
15,0,1,13.143953232801245,21,0,2,0,1,0,0,1.2662863438742906,0.0,1,0,0,0
18,1,3,13.360389050251198,16,0,1,0,0,0,0,1.655613322522051,0.0,1,0,0,0
16,0,1,10.334720898801288,22,0,0,0,1,0,0,0.8330790224853892,0.0,1,0,0,0
17,0,2,12.085190319738505,29,0,4,1,0,0,1,0.7251929462817994,0.0,1,0,0,0
16,0,1,10.41310707468223,17,0,3,0,0,0,0,1.787402596174887,0.0,1,0,0,0
18,1,3,8.824022044258648,1,0,3,0,0,0,1,3.1391893048250425,3.0,0,1,0,0
16,0,1,14.186285896069668,10,0,4,1,1,1,0,3.138498873000767,3.0,1,0,0,0
15,1,1,12.897120868594536,14,0,2,0,1,0,1,2.1053092787971113,1.0,0,0,1,0
17,0,2,1.4183238287713906,24,0,3,0,0,0,0,0.4277633541749704,0.0,0,0,1,0
16,1,2,5.638591035031215,19,0,1,0,0,1,0,0.8972169272385859,0.0,0,0,1,0
15,0,2,14.666558174337244,27,1,2,1,0,0,0,1.2072685461345751,0.0,0,0,1,0
18,0,2,1.49491807272631,10,1,4,0,0,1,0,2.6317363035461985,1.0,0,0,1,0
15,1,2,6.997233884449569,11,1,3,0,0,1,0,2.920181898407056,2.0,0,0,0,1
17,1,2,19.85607956372029,23,1,1,1,0,0,0,1.391431871322012,0.0,0,0,1,0
15,1,0,13.258125046891315,15,0,2,0,0,0,0,1.4514410214002431,0.0,1,0,0,0
16,1,2,15.272305979233137,28,1,3,0,0,0,0,0.3478369759058787,0.0,0,0,1,0
15,1,1,16.931086449308058,26,1,3,1,1,0,0,1.419977098603833,0.0,1,0,0,0
16,0,0,3.83546916587342,7,0,3,0,1,1,0,2.8005690841335875,0.0,1,0,0,0
17,1,0,2.5436237843377385,14,0,3,0,1,0,0,2.1366532091173225,1.0,1,0,0,0
15,1,3,13.3520342716647,2,0,2,0,0,1,0,3.054990810980984,3.0,0,0,1,0
16,1,1,19.978093995261535,17,0,3,0,0,0,0,1.5504493308923313,0.0,1,0,0,0
15,1,2,2.247659498574188,13,1,1,1,1,1,0,1.687307435197655,0.0,1,0,0,0
17,0,0,9.876940294831227,29,0,3,1,0,0,1,0.5152393995715008,0.0,0,1,0,0
18,0,1,18.106436567521797,1,0,2,0,0,1,1,3.8695867242043698,4.0,0,1,0,0
18,0,3,16.082184921222634,17,0,4,1,0,0,0,1.8125810860736853,0.0,0,0,1,0
17,1,2,1.2014633670996488,6,0,1,0,0,0,0,2.1681789248414423,1.0,0,0,1,0
15,1,2,8.740674508995417,2,0,1,0,0,0,0,2.791339403107066,2.0,0,0,1,0
16,1,2,3.7785962752990465,4,0,3,1,0,0,1,2.8973550040674096,4.0,0,1,0,0
16,1,2,3.879879124467944,9,1,0,0,0,0,0,2.185710840310208,1.0,0,1,0,0
17,1,0,7.345554025614184,25,0,1,0,0,0,0,0.3464705925902769,0.0,1,0,0,0
17,1,3,10.333285196877489,27,0,2,0,0,0,0,0.4733008709069619,1.0,0,1,0,0
